system:index,date,id,instrument_mode,lat,lon,look_angle,orbit_number,orbit_pass,platform,polarization,relative_orbit,resolution,slice_number,timestamp,.geo
S1A_IW_GRDH_1SDV_20161115T105811_20161115T105836_013952_016788_5118,2016-11-15 10:58:11,S1A_IW_GRDH_1SDV_20161115T105811_20161115T105836_013952_016788_5118,IW,22.979648432836246,106.98956900302403,,13952.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1479207491000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161117T225007_20161117T225036_013988_01689D_85DE,2016-11-17 22:50:07,S1A_IW_GRDH_1SDV_20161117T225007_20161117T225036_013988_01689D_85DE,IW,22.590691729469967,106.16782840372784,,13988.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1479423007000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161127T105811_20161127T105836_014127_016CE1_66CF,2016-11-27 10:58:11,S1A_IW_GRDH_1SDV_20161127T105811_20161127T105836_014127_016CE1_66CF,IW,22.979648105144623,106.9894370083054,,14127.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1480244291000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161129T225007_20161129T225036_014163_016E03_768F,2016-11-29 22:50:07,S1A_IW_GRDH_1SDV_20161129T225007_20161129T225036_014163_016E03_768F,IW,22.590357745097737,106.16774275891258,,14163.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1480459807000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161209T105811_20161209T105836_014302_01726B_952D,2016-12-09 10:58:11,S1A_IW_GRDH_1SDV_20161209T105811_20161209T105836_014302_01726B_952D,IW,22.97961361247383,106.98898181137425,,14302.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1481281091000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161211T225007_20161211T225036_014338_017395_C352,2016-12-11 22:50:07,S1A_IW_GRDH_1SDV_20161211T225007_20161211T225036_014338_017395_C352,IW,22.590314048331365,106.1679650665389,,14338.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1481496607000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161221T105810_20161221T105835_014477_0177E4_147D,2016-12-21 10:58:10,S1A_IW_GRDH_1SDV_20161221T105810_20161221T105835_014477_0177E4_147D,IW,22.979519549370373,106.98876750980693,,14477.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1482317890000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20161223T225006_20161223T225035_014513_017909_B539,2016-12-23 22:50:06,S1A_IW_GRDH_1SDV_20161223T225006_20161223T225035_014513_017909_B539,IW,22.590160431573533,106.16803577684553,,14513.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1482533406000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170102T105809_20170102T105834_014652_017D43_9ED5,2017-01-02 10:58:09,S1A_IW_GRDH_1SDV_20170102T105809_20170102T105834_014652_017D43_9ED5,IW,22.9795822671524,106.98891548141934,,14652.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1483354689000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170104T225005_20170104T225034_014688_017E5C_B50E,2017-01-04 22:50:05,S1A_IW_GRDH_1SDV_20170104T225005_20170104T225034_014688_017E5C_B50E,IW,22.590590093416207,106.16879843497773,,14688.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1483570205000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170114T105808_20170114T105833_014827_01829C_3ED4,2017-01-14 10:58:08,S1A_IW_GRDH_1SDV_20170114T105808_20170114T105833_014827_01829C_3ED4,IW,22.979540184142984,106.98922794720893,,14827.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1484391488000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170116T225004_20170116T225033_014863_0183C3_FEF0,2017-01-16 22:50:04,S1A_IW_GRDH_1SDV_20170116T225004_20170116T225033_014863_0183C3_FEF0,IW,22.590487360258315,106.16833428509473,,14863.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1484607004000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170126T105808_20170126T105833_015002_018804_CD81,2017-01-26 10:58:08,S1A_IW_GRDH_1SDV_20170126T105808_20170126T105833_015002_018804_CD81,IW,22.979532395897525,106.98932342981746,,15002.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1485428288000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170128T225004_20170128T225033_015038_018923_B034,2017-01-28 22:50:04,S1A_IW_GRDH_1SDV_20170128T225004_20170128T225033_015038_018923_B034,IW,22.59032881489526,106.16755590678541,,15038.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1485643804710,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170207T105808_20170207T105833_015177_018D6A_B019,2017-02-07 10:58:08,S1A_IW_GRDH_1SDV_20170207T105808_20170207T105833_015177_018D6A_B019,IW,22.979870461543758,106.99143381937044,,15177.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1486465088000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170209T225004_20170209T225033_015213_018E98_96E4,2017-02-09 22:50:04,S1A_IW_GRDH_1SDV_20170209T225004_20170209T225033_015213_018E98_96E4,IW,22.59050206356281,106.16746315734142,,15213.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1486680604470,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170219T105808_20170219T105833_015352_0192E4_6A3A,2017-02-19 10:58:08,S1A_IW_GRDH_1SDV_20170219T105808_20170219T105833_015352_0192E4_6A3A,IW,22.979744645060094,106.99117846354976,,15352.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1487501888000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170221T225004_20170221T225033_015388_019405_56E8,2017-02-21 22:50:04,S1A_IW_GRDH_1SDV_20170221T225004_20170221T225033_015388_019405_56E8,IW,22.59012521545715,106.16709010387618,,15388.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1487717404320,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170224T110600_20170224T110628_015425_01951C_A956,2017-02-24 11:06:00,S1A_IW_GRDH_1SDV_20170224T110600_20170224T110628_015425_01951C_A956,IW,21.775297769118392,105.1932612689346,,15425.0,ASCENDING,A,"[VV, VH]",128.0,10.0,2.0,1487934360390,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170303T105807_20170303T105832_015527_01982D_C7FF,2017-03-03 10:58:07,S1A_IW_GRDH_1SDV_20170303T105807_20170303T105832_015527_01982D_C7FF,IW,22.979629091393175,106.99140413259143,,15527.0,ASCENDING,A,"[VV, VH]",55.0,10.0,2.0,1488538687000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170305T225004_20170305T225033_015563_019950_C18D,2017-03-05 22:50:04,S1A_IW_GRDH_1SDV_20170305T225004_20170305T225033_015563_019950_C18D,IW,22.590513437710534,106.16771570750431,,15563.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1488754204200,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170308T110625_20170308T110650_015600_019A69_4236,2017-03-08 11:06:25,S1A_IW_GRDH_1SDV_20170308T110625_20170308T110650_015600_019A69_4236,IW,23.201503407438313,104.89510485806804,,15600.0,ASCENDING,A,"[VV, VH]",128.0,10.0,3.0,1488971185370,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170317T225004_20170317T225033_015738_019E87_0198,2017-03-17 22:50:04,S1A_IW_GRDH_1SDV_20170317T225004_20170317T225033_015738_019E87_0198,IW,22.590400412051196,106.16678352985674,,15738.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1489791004490,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170320T110618_20170320T110643_015775_019F9F_E167,2017-03-20 11:06:18,S1A_IW_GRDH_1SDV_20170320T110618_20170320T110643_015775_019F9F_E167,IW,22.765871518223125,104.98112181276548,,15775.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1490007978000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170327T105752_20170327T105817_015877_01A2AE_9329,2017-03-27 10:57:52,S1A_IW_GRDH_1SDV_20170327T105752_20170327T105817_015877_01A2AE_9329,IW,22.043935346715333,107.17660328787926,,15877.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1490612272000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170327T105817_20170327T105842_015877_01A2AE_C741,2017-03-27 10:58:17,S1A_IW_GRDH_1SDV_20170327T105817_20170327T105842_015877_01A2AE_C741,IW,23.553717463066125,106.8763744985925,,15877.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1490612297000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170329T225004_20170329T225033_015913_01A3BD_3CAD,2017-03-29 22:50:04,S1A_IW_GRDH_1SDV_20170329T225004_20170329T225033_015913_01A3BD_3CAD,IW,22.59091379833223,106.16640364086037,,15913.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1490827804680,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170401T110618_20170401T110643_015950_01A4D2_7A77,2017-04-01 11:06:18,S1A_IW_GRDH_1SDV_20170401T110618_20170401T110643_015950_01A4D2_7A77,IW,22.76580897713126,104.98080894174207,,15950.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1491044778000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170408T105753_20170408T105818_016052_01A7EA_2663,2017-04-08 10:57:53,S1A_IW_GRDH_1SDV_20170408T105753_20170408T105818_016052_01A7EA_2663,IW,22.044007694852272,107.17640309187917,,16052.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1491649073000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170408T105818_20170408T105843_016052_01A7EA_B717,2017-04-08 10:58:18,S1A_IW_GRDH_1SDV_20170408T105818_20170408T105843_016052_01A7EA_B717,IW,23.553854590106216,106.87584695120934,,16052.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1491649098000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170410T225005_20170410T225034_016088_01A906_9AA7,2017-04-10 22:50:05,S1A_IW_GRDH_1SDV_20170410T225005_20170410T225034_016088_01A906_9AA7,IW,22.590568017334455,106.16719282658629,,16088.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1491864605000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170413T110619_20170413T110644_016125_01AA1F_EC3E,2017-04-13 11:06:19,S1A_IW_GRDH_1SDV_20170413T110619_20170413T110644_016125_01AA1F_EC3E,IW,22.7659776819686,104.98114288778476,,16125.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1492081579260,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170420T105754_20170420T105819_016227_01AD47_46A5,2017-04-20 10:57:54,S1A_IW_GRDH_1SDV_20170420T105754_20170420T105819_016227_01AD47_46A5,IW,22.04417087241797,107.17632313918733,,16227.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1492685874000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170420T105819_20170420T105844_016227_01AD47_275A,2017-04-20 10:58:19,S1A_IW_GRDH_1SDV_20170420T105819_20170420T105844_016227_01AD47_275A,IW,23.553804169291013,106.87583294086575,,16227.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1492685899000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170422T225005_20170422T225034_016263_01AE61_D9FD,2017-04-22 22:50:05,S1A_IW_GRDH_1SDV_20170422T225005_20170422T225034_016263_01AE61_D9FD,IW,22.590878282472513,106.1674687195467,,16263.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1492901405000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170425T110619_20170425T110644_016300_01AF7E_913D,2017-04-25 11:06:19,S1A_IW_GRDH_1SDV_20170425T110619_20170425T110644_016300_01AF7E_913D,IW,22.7660503878749,104.9821972365987,,16300.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1493118379000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170502T105754_20170502T105819_016402_01B293_E6C9,2017-05-02 10:57:54,S1A_IW_GRDH_1SDV_20170502T105754_20170502T105819_016402_01B293_E6C9,IW,22.044104449126074,107.17618813127437,,16402.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1493722674000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170502T105819_20170502T105844_016402_01B293_6FE2,2017-05-02 10:58:19,S1A_IW_GRDH_1SDV_20170502T105819_20170502T105844_016402_01B293_6FE2,IW,23.553882906790328,106.87590097942748,,16402.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1493722699000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170504T225006_20170504T225035_016438_01B3A8_9B59,2017-05-04 22:50:06,S1A_IW_GRDH_1SDV_20170504T225006_20170504T225035_016438_01B3A8_9B59,IW,22.590826060492986,106.16755696706157,,16438.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1493938206000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170507T110620_20170507T110645_016475_01B4C9_08C2,2017-05-07 11:06:20,S1A_IW_GRDH_1SDV_20170507T110620_20170507T110645_016475_01B4C9_08C2,IW,22.765995310081454,104.98054482725269,,16475.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1494155180000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170514T105755_20170514T105820_016577_01B7E7_8A29,2017-05-14 10:57:55,S1A_IW_GRDH_1SDV_20170514T105755_20170514T105820_016577_01B7E7_8A29,IW,22.044456025473504,107.1774492748476,,16577.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1494759475000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170514T105820_20170514T105845_016577_01B7E7_2212,2017-05-14 10:58:20,S1A_IW_GRDH_1SDV_20170514T105820_20170514T105845_016577_01B7E7_2212,IW,23.553933964109003,106.87551863665843,,16577.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1494759500270,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170516T225007_20170516T225036_016613_01B904_3612,2017-05-16 22:50:07,S1A_IW_GRDH_1SDV_20170516T225007_20170516T225036_016613_01B904_3612,IW,22.590963550178554,106.16769321851345,,16613.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1494975007110,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170519T110621_20170519T110646_016650_01BA25_81E2,2017-05-19 11:06:21,S1A_IW_GRDH_1SDV_20170519T110621_20170519T110646_016650_01BA25_81E2,IW,22.765962487587423,104.98081749449045,,16650.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1495191981160,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170526T105755_20170526T105820_016752_01BD46_1265,2017-05-26 10:57:55,S1A_IW_GRDH_1SDV_20170526T105755_20170526T105820_016752_01BD46_1265,IW,22.044117648902063,107.17772975884074,,16752.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1495796275000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170526T105820_20170526T105845_016752_01BD46_47B1,2017-05-26 10:58:20,S1A_IW_GRDH_1SDV_20170526T105820_20170526T105845_016752_01BD46_47B1,IW,23.55402858025414,106.87697287996676,,16752.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1495796300000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170528T225007_20170528T225036_016788_01BE66_9521,2017-05-28 22:50:07,S1A_IW_GRDH_1SDV_20170528T225007_20170528T225036_016788_01BE66_9521,IW,22.591108509863314,106.16873823915428,,16788.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1496011807000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170531T110621_20170531T110646_016825_01BF8E_E272,2017-05-31 11:06:21,S1A_IW_GRDH_1SDV_20170531T110621_20170531T110646_016825_01BF8E_E272,IW,22.76622394712003,104.98215710627773,,16825.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1496228781000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170607T105756_20170607T105821_016927_01C2B6_EBE3,2017-06-07 10:57:56,S1A_IW_GRDH_1SDV_20170607T105756_20170607T105821_016927_01C2B6_EBE3,IW,22.044267247880242,107.17709404907684,,16927.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1496833076000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170607T105821_20170607T105846_016927_01C2B6_C248,2017-06-07 10:58:21,S1A_IW_GRDH_1SDV_20170607T105821_20170607T105846_016927_01C2B6_C248,IW,23.55408841112902,106.87731753709386,,16927.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1496833101000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170609T225008_20170609T225037_016963_01C3D2_C9E6,2017-06-09 22:50:08,S1A_IW_GRDH_1SDV_20170609T225008_20170609T225037_016963_01C3D2_C9E6,IW,22.59081181583866,106.16712923500138,,16963.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1497048608000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170612T110622_20170612T110647_017000_01C4F9_39FD,2017-06-12 11:06:22,S1A_IW_GRDH_1SDV_20170612T110622_20170612T110647_017000_01C4F9_39FD,IW,22.76605369415125,104.98147955451927,,17000.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1497265582000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170619T105757_20170619T105822_017102_01C81D_A8A4,2017-06-19 10:57:57,S1A_IW_GRDH_1SDV_20170619T105757_20170619T105822_017102_01C81D_A8A4,IW,22.044031055530706,107.17627699898041,,17102.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1497869877000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170619T105822_20170619T105847_017102_01C81D_A36B,2017-06-19 10:58:22,S1A_IW_GRDH_1SDV_20170619T105822_20170619T105847_017102_01C81D_A36B,IW,23.55402449585457,106.87637189110553,,17102.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1497869902000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170621T225009_20170621T225038_017138_01C92F_6417,2017-06-21 22:50:09,S1A_IW_GRDH_1SDV_20170621T225009_20170621T225038_017138_01C92F_6417,IW,22.59057441593998,106.16725763067555,,17138.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1498085409000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170624T110623_20170624T110648_017175_01CA50_2FB1,2017-06-24 11:06:23,S1A_IW_GRDH_1SDV_20170624T110623_20170624T110648_017175_01CA50_2FB1,IW,22.766198375402368,104.98220825073093,,17175.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1498302383000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170701T105757_20170701T105822_017277_01CD64_B2F0,2017-07-01 10:57:57,S1A_IW_GRDH_1SDV_20170701T105757_20170701T105822_017277_01CD64_B2F0,IW,22.04403007162219,107.1765484149392,,17277.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1498906677000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170701T105822_20170701T105847_017277_01CD64_4928,2017-07-01 10:58:22,S1A_IW_GRDH_1SDV_20170701T105822_20170701T105847_017277_01CD64_4928,IW,23.554165792692057,106.8785608410223,,17277.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1498906702000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170703T225009_20170703T225038_017313_01CE80_FD2A,2017-07-03 22:50:09,S1A_IW_GRDH_1SDV_20170703T225009_20170703T225038_017313_01CE80_FD2A,IW,22.590531371316576,106.16840665216654,,17313.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1499122209000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170706T110623_20170706T110648_017350_01CF93_1F6B,2017-07-06 11:06:23,S1A_IW_GRDH_1SDV_20170706T110623_20170706T110648_017350_01CF93_1F6B,IW,22.766019939512777,104.98224151203114,,17350.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1499339183000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170713T105758_20170713T105823_017452_01D2AC_7FDD,2017-07-13 10:57:58,S1A_IW_GRDH_1SDV_20170713T105758_20170713T105823_017452_01D2AC_7FDD,IW,22.04398743094837,107.17676945452254,,17452.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1499943478000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170713T105823_20170713T105848_017452_01D2AC_1D0D,2017-07-13 10:58:23,S1A_IW_GRDH_1SDV_20170713T105823_20170713T105848_017452_01D2AC_1D0D,IW,23.55412786652581,106.87901454263613,,17452.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1499943503000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170715T225010_20170715T225039_017488_01D3C7_AD3E,2017-07-15 22:50:10,S1A_IW_GRDH_1SDV_20170715T225010_20170715T225039_017488_01D3C7_AD3E,IW,22.59094163624242,106.16827495453835,,17488.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1500159010000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170718T110624_20170718T110649_017525_01D4ED_7FC6,2017-07-18 11:06:24,S1A_IW_GRDH_1SDV_20170718T110624_20170718T110649_017525_01D4ED_7FC6,IW,22.766144214753187,104.98166519857362,,17525.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1500375984000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170725T105759_20170725T105824_017627_01D807_94B3,2017-07-25 10:57:59,S1A_IW_GRDH_1SDV_20170725T105759_20170725T105824_017627_01D807_94B3,IW,22.04409798825712,107.17698916346338,,17627.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1500980279000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170725T105824_20170725T105849_017627_01D807_BA26,2017-07-25 10:58:24,S1A_IW_GRDH_1SDV_20170725T105824_20170725T105849_017627_01D807_BA26,IW,23.55394074609946,106.8769979316616,,17627.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1500980304000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170727T225011_20170727T225040_017663_01D921_0041,2017-07-27 22:50:11,S1A_IW_GRDH_1SDV_20170727T225011_20170727T225040_017663_01D921_0041,IW,22.590349061615644,106.16783730821085,,17663.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1501195811000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170730T110625_20170730T110650_017700_01DA46_3A5F,2017-07-30 11:06:25,S1A_IW_GRDH_1SDV_20170730T110625_20170730T110650_017700_01DA46_3A5F,IW,22.766216730264464,104.9812204679682,,17700.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1501412785000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170806T105800_20170806T105825_017802_01DD5B_8F62,2017-08-06 10:58:00,S1A_IW_GRDH_1SDV_20170806T105800_20170806T105825_017802_01DD5B_8F62,IW,22.044331307501487,107.1772955724589,,17802.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1502017080000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170806T105825_20170806T105850_017802_01DD5B_8063,2017-08-06 10:58:25,S1A_IW_GRDH_1SDV_20170806T105825_20170806T105850_017802_01DD5B_8063,IW,23.553957194954155,106.8771487689143,,17802.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1502017105000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170808T225011_20170808T225040_017838_01DE7C_9EF5,2017-08-08 22:50:11,S1A_IW_GRDH_1SDV_20170808T225011_20170808T225040_017838_01DE7C_9EF5,IW,22.591003918404144,106.16751045584954,,17838.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1502232611000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170811T110625_20170811T110650_017875_01DF9A_6615,2017-08-11 11:06:25,S1A_IW_GRDH_1SDV_20170811T110625_20170811T110650_017875_01DF9A_6615,IW,22.76617284644004,104.98156224153404,,17875.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1502449585000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170818T105800_20170818T105825_017977_01E2A9_157D,2017-08-18 10:58:00,S1A_IW_GRDH_1SDV_20170818T105800_20170818T105825_017977_01E2A9_157D,IW,22.044159594000657,107.17625048209348,,17977.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1503053880000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20170818T105825_20170818T105850_017977_01E2A9_88CB,2017-08-18 10:58:25,S1A_IW_GRDH_1SDV_20170818T105825_20170818T105850_017977_01E2A9_88CB,IW,23.55398619942157,106.87646533079426,,17977.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1503053905000,"{""type"":""MultiPoint"",""coordinates"":[]}"
